protein_1,protein_1_idx,protein_2,protein_2_idx,confidence,size_p1,size_p2,attribute
"M8lcl_FP565814.1_prot_CBH25054.1_2133_[gene=SRM_02133]_[protein=conserved_hypothetical_protein,_membrane,_containing_DUF1614]_[protein_id=CBH25054.1]_[location=complement(2459063..2459722)]",2132,M8lcl_FP565814.1_prot_CBH24322.1_1401_[gene=fadE]_[protein=acyl_coenzyme_A_dehydrogenase]_[protein_id=CBH24322.1]_[location=1589143..1591773],1400,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH25076.1_2155_[gene=tal]_[protein=Transaldolase]_[protein_id=CBH25076.1]_[location=2478946..2479656],2154,M8lcl_FP565814.1_prot_CBH24148.1_1227_[gene=pyk]_[protein=Pyruvate_kinase]_[protein_id=CBH24148.1]_[location=1404402..1405832],1226,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH25076.1_2155_[gene=tal]_[protein=Transaldolase]_[protein_id=CBH25076.1]_[location=2478946..2479656],2154,M8lcl_FP565814.1_prot_CBH24309.1_1388_[gene=GPD]_[protein=Glyceraldehyde_3_phosphate_dehydrogenase]_[protein_id=CBH24309.1]_[location=complement(1573175..1574179)],1387,0.6890060913796586,1,2,INFO
M8lcl_FP565814.1_prot_CBH25076.1_2155_[gene=tal]_[protein=Transaldolase]_[protein_id=CBH25076.1]_[location=2478946..2479656],2154,"M8lcl_FP565814.1_prot_CBH24588.1_1667_[gene=fbp]_[protein=Fructose_1,6_bisphosphatase]_[protein_id=CBH24588.1]_[location=1901581..1902651]",1666,0.7338379047087156,1,2,INFO
M8lcl_FP565814.1_prot_CBH25076.1_2155_[gene=tal]_[protein=Transaldolase]_[protein_id=CBH25076.1]_[location=2478946..2479656],2154,"M8lcl_FP565814.1_prot_CBH24985.1_2064_[gene=fbp]_[protein=Fructose_1,6_bisphosphatase]_[protein_id=CBH24985.1]_[location=complement(2369868..2370953)]",2063,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH25076.1_2155_[gene=tal]_[protein=Transaldolase]_[protein_id=CBH25076.1]_[location=2478946..2479656],2154,M8lcl_FP565814.1_prot_CBH25038.1_2117_[gene=fbaB]_[protein=fructose_bisphosphate_aldolase_class_I]_[protein_id=CBH25038.1]_[location=2429450..2430532],2116,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH25076.1_2155_[gene=tal]_[protein=Transaldolase]_[protein_id=CBH25076.1]_[location=2478946..2479656],2154,"M8lcl_FP565814.1_prot_CBH25107.1_2186_[gene=pdhB]_[protein=pyruvate_dehydrogenase_complex,_E1_component]_[protein_id=CBH25107.1]_[location=complement(2516361..2517344)]",2185,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH25076.1_2155_[gene=tal]_[protein=Transaldolase]_[protein_id=CBH25076.1]_[location=2478946..2479656],2154,M8lcl_FP565814.1_prot_CBH25108.1_2187_[gene=pdhA]_[protein=Pyruvate_dehydrogenase_E1_component_alpha_subunit]_[protein_id=CBH25108.1]_[location=complement(2517440..2518852)],2186,0.5997671975535868,1,2,INFO
M8lcl_FP565814.1_prot_CBH25076.1_2155_[gene=tal]_[protein=Transaldolase]_[protein_id=CBH25076.1]_[location=2478946..2479656],2154,M8lcl_FP565814.1_prot_CBH25253.1_2332_[gene=pfkA]_[protein=6_phosphofructokinase]_[protein_id=CBH25253.1]_[location=2689727..2690866],2331,0.726180302649075,1,2,INFO
M8lcl_FP565814.1_prot_CBH25076.1_2155_[gene=tal]_[protein=Transaldolase]_[protein_id=CBH25076.1]_[location=2478946..2479656],2154,M8lcl_FP565814.1_prot_CBH25496.1_2575_[gene=gpmI]_[protein=Phosphoglyceromutase]_[protein_id=CBH25496.1]_[location=complement(3007743..3009314)],2574,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH25106.1_2185_[gene=pdhC]_[protein=pyruvate_dehydrogenase]_[protein_id=CBH25106.1]_[location=complement(2514868..2516265)],2184,"M8lcl_FP565814.1_prot_CBH24050.1_1129_[gene=accB]_[protein=Acetyl_CoA_carboxylase,_biotin_carboxyl_carrier_protein]_[protein_id=CBH24050.1]_[location=1297627..1298259]",1128,0.5711861108282579,1,2,INFO
M8lcl_FP565814.1_prot_CBH25106.1_2185_[gene=pdhC]_[protein=pyruvate_dehydrogenase]_[protein_id=CBH25106.1]_[location=complement(2514868..2516265)],2184,"M8lcl_FP565814.1_prot_CBH24052.1_1131_[gene=accC]_[protein=Acetyl_CoA_carboxylase,_biotin_carboxylase]_[protein_id=CBH24052.1]_[location=1298499..1299866]",1130,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH25106.1_2185_[gene=pdhC]_[protein=pyruvate_dehydrogenase]_[protein_id=CBH25106.1]_[location=complement(2514868..2516265)],2184,"M8lcl_FP565814.1_prot_CBH24223.1_1303_[gene=sucC]_[protein=Succinyl_CoA_synthetase,_beta_subunit]_[protein_id=CBH24223.1]_[location=1474358..1475536]",1302,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH25106.1_2185_[gene=pdhC]_[protein=pyruvate_dehydrogenase]_[protein_id=CBH25106.1]_[location=complement(2514868..2516265)],2184,M8lcl_FP565814.1_prot_CBH24256.1_1335_[gene=accD]_[protein=Acetyl_coenzyme_A_carboxylase_carboxyl_transferase_subunit_beta]_[protein_id=CBH24256.1]_[location=1511904..1512749],1334,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH25106.1_2185_[gene=pdhC]_[protein=pyruvate_dehydrogenase]_[protein_id=CBH25106.1]_[location=complement(2514868..2516265)],2184,M8lcl_FP565814.1_prot_CBH24277.1_1356_[gene=odhA]_[protein=2_oxoglutarate_dehydrogenase_E1_component]_[protein_id=CBH24277.1]_[location=complement(1538293..1542024)],1355,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH25106.1_2185_[gene=pdhC]_[protein=pyruvate_dehydrogenase]_[protein_id=CBH25106.1]_[location=complement(2514868..2516265)],2184,M8lcl_FP565814.1_prot_CBH24320.1_1399_[gene=thlA]_[protein=Acetyl_CoA_acetyltransferase]_[protein_id=CBH24320.1]_[location=1586764..1587969],1398,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH25106.1_2185_[gene=pdhC]_[protein=pyruvate_dehydrogenase]_[protein_id=CBH25106.1]_[location=complement(2514868..2516265)],2184,M8lcl_FP565814.1_prot_CBH24356.1_1435_[gene=mvaB]_[protein=Hydroxymethylglutaryl_CoA_lyase]_[protein_id=CBH24356.1]_[location=1627291..1628226],1434,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH25106.1_2185_[gene=pdhC]_[protein=pyruvate_dehydrogenase]_[protein_id=CBH25106.1]_[location=complement(2514868..2516265)],2184,M8lcl_FP565814.1_prot_CBH24466.1_1545_[gene=menD]_[protein=Menaquinone_biosynthesis_protein_menD]_[protein_id=CBH24466.1]_[location=1763020..1764795],1544,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH25106.1_2185_[gene=pdhC]_[protein=pyruvate_dehydrogenase]_[protein_id=CBH25106.1]_[location=complement(2514868..2516265)],2184,M8lcl_FP565814.1_prot_CBH24666.1_1745_[gene=atoB]_[protein=Acetyl_CoA_acetyltransferase]_[protein_id=CBH24666.1]_[location=complement(1991365..1992555)],1744,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH25106.1_2185_[gene=pdhC]_[protein=pyruvate_dehydrogenase]_[protein_id=CBH25106.1]_[location=complement(2514868..2516265)],2184,M8lcl_FP565814.1_prot_CBH24724.1_1803_[gene=pdhD]_[protein=Dihydrolipoyl_dehydrogenase]_[protein_id=CBH24724.1]_[location=2056675..2058144],1802,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH25106.1_2185_[gene=pdhC]_[protein=pyruvate_dehydrogenase]_[protein_id=CBH25106.1]_[location=complement(2514868..2516265)],2184,M8lcl_FP565814.1_prot_CBH24809.1_1888_[gene=acs]_[protein=Acetyl_coenzyme_A_synthetase]_[protein_id=CBH24809.1]_[location=complement(2153770..2155761)],1887,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH25106.1_2185_[gene=pdhC]_[protein=pyruvate_dehydrogenase]_[protein_id=CBH25106.1]_[location=complement(2514868..2516265)],2184,M8lcl_FP565814.1_prot_CBH24815.1_1894_[gene=bhbA]_[protein=Methylmalonyl_CoA_mutase]_[protein_id=CBH24815.1]_[location=complement(2161552..2165061)],1893,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH25106.1_2185_[gene=pdhC]_[protein=pyruvate_dehydrogenase]_[protein_id=CBH25106.1]_[location=complement(2514868..2516265)],2184,M8lcl_FP565814.1_prot_CBH24950.1_2029_[gene=acs]_[protein=acetyl_coenzyme_A_synthetase]_[protein_id=CBH24950.1]_[location=2329328..2331307],2028,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH25106.1_2185_[gene=pdhC]_[protein=pyruvate_dehydrogenase]_[protein_id=CBH25106.1]_[location=complement(2514868..2516265)],2184,M8lcl_FP565814.1_prot_CBH24965.1_2044_[gene=pckA]_[protein=Phosphoenolpyruvate_carboxykinase_(ATP)]_[protein_id=CBH24965.1]_[location=2346862..2348499],2043,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH25106.1_2185_[gene=pdhC]_[protein=pyruvate_dehydrogenase]_[protein_id=CBH25106.1]_[location=complement(2514868..2516265)],2184,"M8lcl_FP565814.1_prot_CBH25107.1_2186_[gene=pdhB]_[protein=pyruvate_dehydrogenase_complex,_E1_component]_[protein_id=CBH25107.1]_[location=complement(2516361..2517344)]",2185,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH25106.1_2185_[gene=pdhC]_[protein=pyruvate_dehydrogenase]_[protein_id=CBH25106.1]_[location=complement(2514868..2516265)],2184,M8lcl_FP565814.1_prot_CBH25108.1_2187_[gene=pdhA]_[protein=Pyruvate_dehydrogenase_E1_component_alpha_subunit]_[protein_id=CBH25108.1]_[location=complement(2517440..2518852)],2186,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH25106.1_2185_[gene=pdhC]_[protein=pyruvate_dehydrogenase]_[protein_id=CBH25106.1]_[location=complement(2514868..2516265)],2184,M8lcl_FP565814.1_prot_CBH25291.1_2370_[gene=leuA]_[protein=2_isopropylmalate_synthase]_[protein_id=CBH25291.1]_[location=2735564..2737204],2369,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH25106.1_2185_[gene=pdhC]_[protein=pyruvate_dehydrogenase]_[protein_id=CBH25106.1]_[location=complement(2514868..2516265)],2184,M8lcl_FP565814.1_prot_CBH25296.1_2375_[gene=leuA]_[protein=2_isopropylmalate_synthase]_[protein_id=CBH25296.1]_[location=2741793..2743484],2374,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH25106.1_2185_[gene=pdhC]_[protein=pyruvate_dehydrogenase]_[protein_id=CBH25106.1]_[location=complement(2514868..2516265)],2184,"M8lcl_FP565814.1_prot_CBH25490.1_2569_[gene=accA]_[protein=Acetyl_CoA_carboxylase,_alpha_subunit]_[protein_id=CBH25490.1]_[location=complement(2999474..3000481)]",2568,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH25106.1_2185_[gene=pdhC]_[protein=pyruvate_dehydrogenase]_[protein_id=CBH25106.1]_[location=complement(2514868..2516265)],2184,M8lcl_FP565814.1_prot_CBH25514.1_2593_[gene=pckA]_[protein=Phosphoenolpyruvate_carboxykinase_[ATP]]_[protein_id=CBH25514.1]_[location=3027819..3029411],2592,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH25108.1_2187_[gene=pdhA]_[protein=Pyruvate_dehydrogenase_E1_component_alpha_subunit]_[protein_id=CBH25108.1]_[location=complement(2517440..2518852)],2186,M8lcl_FP565814.1_prot_CBH24148.1_1227_[gene=pyk]_[protein=Pyruvate_kinase]_[protein_id=CBH24148.1]_[location=1404402..1405832],1226,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH25108.1_2187_[gene=pdhA]_[protein=Pyruvate_dehydrogenase_E1_component_alpha_subunit]_[protein_id=CBH25108.1]_[location=complement(2517440..2518852)],2186,M8lcl_FP565814.1_prot_CBH24724.1_1803_[gene=pdhD]_[protein=Dihydrolipoyl_dehydrogenase]_[protein_id=CBH24724.1]_[location=2056675..2058144],1802,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH25108.1_2187_[gene=pdhA]_[protein=Pyruvate_dehydrogenase_E1_component_alpha_subunit]_[protein_id=CBH25108.1]_[location=complement(2517440..2518852)],2186,M8lcl_FP565814.1_prot_CBH24809.1_1888_[gene=acs]_[protein=Acetyl_coenzyme_A_synthetase]_[protein_id=CBH24809.1]_[location=complement(2153770..2155761)],1887,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH25108.1_2187_[gene=pdhA]_[protein=Pyruvate_dehydrogenase_E1_component_alpha_subunit]_[protein_id=CBH25108.1]_[location=complement(2517440..2518852)],2186,M8lcl_FP565814.1_prot_CBH24950.1_2029_[gene=acs]_[protein=acetyl_coenzyme_A_synthetase]_[protein_id=CBH24950.1]_[location=2329328..2331307],2028,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH25108.1_2187_[gene=pdhA]_[protein=Pyruvate_dehydrogenase_E1_component_alpha_subunit]_[protein_id=CBH25108.1]_[location=complement(2517440..2518852)],2186,M8lcl_FP565814.1_prot_CBH24965.1_2044_[gene=pckA]_[protein=Phosphoenolpyruvate_carboxykinase_(ATP)]_[protein_id=CBH24965.1]_[location=2346862..2348499],2043,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH25108.1_2187_[gene=pdhA]_[protein=Pyruvate_dehydrogenase_E1_component_alpha_subunit]_[protein_id=CBH25108.1]_[location=complement(2517440..2518852)],2186,M8lcl_FP565814.1_prot_CBH25038.1_2117_[gene=fbaB]_[protein=fructose_bisphosphate_aldolase_class_I]_[protein_id=CBH25038.1]_[location=2429450..2430532],2116,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH25108.1_2187_[gene=pdhA]_[protein=Pyruvate_dehydrogenase_E1_component_alpha_subunit]_[protein_id=CBH25108.1]_[location=complement(2517440..2518852)],2186,M8lcl_FP565814.1_prot_CBH25076.1_2155_[gene=tal]_[protein=Transaldolase]_[protein_id=CBH25076.1]_[location=2478946..2479656],2154,0.578073068419215,1,2,INFO
M8lcl_FP565814.1_prot_CBH25108.1_2187_[gene=pdhA]_[protein=Pyruvate_dehydrogenase_E1_component_alpha_subunit]_[protein_id=CBH25108.1]_[location=complement(2517440..2518852)],2186,M8lcl_FP565814.1_prot_CBH25106.1_2185_[gene=pdhC]_[protein=pyruvate_dehydrogenase]_[protein_id=CBH25106.1]_[location=complement(2514868..2516265)],2184,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH25108.1_2187_[gene=pdhA]_[protein=Pyruvate_dehydrogenase_E1_component_alpha_subunit]_[protein_id=CBH25108.1]_[location=complement(2517440..2518852)],2186,"M8lcl_FP565814.1_prot_CBH25107.1_2186_[gene=pdhB]_[protein=pyruvate_dehydrogenase_complex,_E1_component]_[protein_id=CBH25107.1]_[location=complement(2516361..2517344)]",2185,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH25108.1_2187_[gene=pdhA]_[protein=Pyruvate_dehydrogenase_E1_component_alpha_subunit]_[protein_id=CBH25108.1]_[location=complement(2517440..2518852)],2186,M8lcl_FP565814.1_prot_CBH25287.1_2366_[gene=ilvB]_[protein=Acetolactate_synthase]_[protein_id=CBH25287.1]_[location=2730548..2732338],2365,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH25108.1_2187_[gene=pdhA]_[protein=Pyruvate_dehydrogenase_E1_component_alpha_subunit]_[protein_id=CBH25108.1]_[location=complement(2517440..2518852)],2186,M8lcl_FP565814.1_prot_CBH25291.1_2370_[gene=leuA]_[protein=2_isopropylmalate_synthase]_[protein_id=CBH25291.1]_[location=2735564..2737204],2369,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH25108.1_2187_[gene=pdhA]_[protein=Pyruvate_dehydrogenase_E1_component_alpha_subunit]_[protein_id=CBH25108.1]_[location=complement(2517440..2518852)],2186,M8lcl_FP565814.1_prot_CBH25296.1_2375_[gene=leuA]_[protein=2_isopropylmalate_synthase]_[protein_id=CBH25296.1]_[location=2741793..2743484],2374,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH25108.1_2187_[gene=pdhA]_[protein=Pyruvate_dehydrogenase_E1_component_alpha_subunit]_[protein_id=CBH25108.1]_[location=complement(2517440..2518852)],2186,M8lcl_FP565814.1_prot_CBH25514.1_2593_[gene=pckA]_[protein=Phosphoenolpyruvate_carboxykinase_[ATP]]_[protein_id=CBH25514.1]_[location=3027819..3029411],2592,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH25110.1_2189_[gene=icd]_[protein=Isocitrate_dehydrogenase]_[protein_id=CBH25110.1]_[location=2520105..2521340],2188,M8lcl_FP565814.1_prot_CBH24053.1_1132_[gene=aspB]_[protein=Aspartate_aminotransferase]_[protein_id=CBH24053.1]_[location=1300003..1301217],1131,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH25110.1_2189_[gene=icd]_[protein=Isocitrate_dehydrogenase]_[protein_id=CBH25110.1]_[location=2520105..2521340],2188,M8lcl_FP565814.1_prot_CBH24273.1_1352_[gene=gltD]_[protein=Glutamate_synthase_[NADPH]_small_chain]_[protein_id=CBH24273.1]_[location=1535048..1536628],1351,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH25110.1_2189_[gene=icd]_[protein=Isocitrate_dehydrogenase]_[protein_id=CBH25110.1]_[location=2520105..2521340],2188,M8lcl_FP565814.1_prot_CBH24277.1_1356_[gene=odhA]_[protein=2_oxoglutarate_dehydrogenase_E1_component]_[protein_id=CBH24277.1]_[location=complement(1538293..1542024)],1355,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH25110.1_2189_[gene=icd]_[protein=Isocitrate_dehydrogenase]_[protein_id=CBH25110.1]_[location=2520105..2521340],2188,M8lcl_FP565814.1_prot_CBH24459.1_1538_[gene=ssdA]_[protein=Succinate_semialdehyde_dehydrogenase_[NADP+]]_[protein_id=CBH24459.1]_[location=1755400..1756920],1537,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH25110.1_2189_[gene=icd]_[protein=Isocitrate_dehydrogenase]_[protein_id=CBH25110.1]_[location=2520105..2521340],2188,"M8lcl_FP565814.1_prot_CBH24802.1_1881_[gene=icd]_[protein=Isocitrate_dehydrogenase,_NAD_dependent]_[protein_id=CBH24802.1]_[location=complement(2145980..2147002)]",1880,0.547296678700581,1,2,INFO
M8lcl_FP565814.1_prot_CBH25110.1_2189_[gene=icd]_[protein=Isocitrate_dehydrogenase]_[protein_id=CBH25110.1]_[location=2520105..2521340],2188,M8lcl_FP565814.1_prot_CBH24995.1_2074_[gene=acnA]_[protein=aconitate_hydratase_1]_[protein_id=CBH24995.1]_[location=2383728..2386463],2073,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH25110.1_2189_[gene=icd]_[protein=Isocitrate_dehydrogenase]_[protein_id=CBH25110.1]_[location=2520105..2521340],2188,M8lcl_FP565814.1_prot_CBH25046.1_2125_[gene=nadB]_[protein=Quinolinate_synthetase_B]_[protein_id=CBH25046.1]_[location=complement(2440656..2442152)],2124,0.6018478110347634,1,2,INFO
M8lcl_FP565814.1_prot_CBH25110.1_2189_[gene=icd]_[protein=Isocitrate_dehydrogenase]_[protein_id=CBH25110.1]_[location=2520105..2521340],2188,M8lcl_FP565814.1_prot_CBH25369.1_2448_[gene=argH]_[protein=argininosuccinate_lyase]_[protein_id=CBH25369.1]_[location=2831875..2833188],2447,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH25110.1_2189_[gene=icd]_[protein=Isocitrate_dehydrogenase]_[protein_id=CBH25110.1]_[location=2520105..2521340],2188,M8lcl_FP565814.1_prot_CBH25403.1_2482_[gene=gdhA]_[protein=Glutamate_dehydrogenase]_[protein_id=CBH25403.1]_[location=complement(2875204..2876664)],2481,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH25124.1_2203_[gene=SRM_02203]_[protein=dehydrogenase]_[protein_id=CBH25124.1]_[location=2533525..2534397],2202,M8lcl_FP565814.1_prot_CBH25870.1_2949_[gene=fabF]_[protein=3_oxoacyl_[acyl_carrier_protein]_synthase_II]_[protein_id=CBH25870.1]_[location=3458888..3460402],2948,0.638869030859818,1,2,INFO
M8lcl_FP565814.1_prot_CBH25124.1_2203_[gene=SRM_02203]_[protein=dehydrogenase]_[protein_id=CBH25124.1]_[location=2533525..2534397],2202,M8lcl_FP565814.1_prot_CBH25885.1_2964_[gene=fabF]_[protein=3_oxoacyl_[acyl_carrier_protein]_synthase_II]_[protein_id=CBH25885.1]_[location=complement(3478907..3480166)],2963,0.7414894771622874,1,2,INFO
M8lcl_FP565814.1_prot_CBH25132.1_2211_[gene=SRM_02211]_[protein=conserved_hypothetical_protein]_[protein_id=CBH25132.1]_[location=complement(2543961..2544305)],2210,M8lcl_FP565814.1_prot_CBH24615.1_1694_[gene=guaB]_[protein=Inosine_5'_monophosphate_dehydrogenase]_[protein_id=CBH24615.1]_[location=1925859..1927385],1693,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH25132.1_2211_[gene=SRM_02211]_[protein=conserved_hypothetical_protein]_[protein_id=CBH25132.1]_[location=complement(2543961..2544305)],2210,M8lcl_FP565814.1_prot_CBH25213.1_2292_[gene=guaA]_[protein=GMP_synthase_[glutamine_hydrolyzing]]_[protein_id=CBH25213.1]_[location=complement(2648716..2650296)],2291,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH25144.1_2223_[gene=SRM_02223]_[protein=conserved_hypothetical_protein]_[protein_id=CBH25144.1]_[location=complement(2559763..2563311)],2222,M8lcl_FP565814.1_prot_CBH24148.1_1227_[gene=pyk]_[protein=Pyruvate_kinase]_[protein_id=CBH24148.1]_[location=1404402..1405832],1226,0.6001683865595777,1,2,INFO
M8lcl_FP565814.1_prot_CBH25144.1_2223_[gene=SRM_02223]_[protein=conserved_hypothetical_protein]_[protein_id=CBH25144.1]_[location=complement(2559763..2563311)],2222,M8lcl_FP565814.1_prot_CBH24615.1_1694_[gene=guaB]_[protein=Inosine_5'_monophosphate_dehydrogenase]_[protein_id=CBH24615.1]_[location=1925859..1927385],1693,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH25144.1_2223_[gene=SRM_02223]_[protein=conserved_hypothetical_protein]_[protein_id=CBH25144.1]_[location=complement(2559763..2563311)],2222,M8lcl_FP565814.1_prot_CBH25514.1_2593_[gene=pckA]_[protein=Phosphoenolpyruvate_carboxykinase_[ATP]]_[protein_id=CBH25514.1]_[location=3027819..3029411],2592,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH25146.1_2225_[gene=SRM_02225]_[protein=hypothetical_protein]_[protein_id=CBH25146.1]_[location=2564916..2565173],2224,M8lcl_FP565814.1_prot_CBH25743.1_2822_[gene=cheA]_[protein=Chemotaxis_protein_cheA]_[protein_id=CBH25743.1]_[location=complement(3315870..3317789)],2821,0.5641011132115706,1,2,INFO
M8lcl_FP565814.1_prot_CBH25152.1_2231_[gene=SRM_02231]_[protein=hypothetical_protein]_[protein_id=CBH25152.1]_[location=2572363..2572473],2230,M8lcl_FP565814.1_prot_CBH25568.1_2647_[gene=atpD]_[protein=ATP_synthase_beta_chain]_[protein_id=CBH25568.1]_[location=3105382..3106884],2646,0.7296220633408195,1,2,INFO
M8lcl_FP565814.1_prot_CBH25168.1_2247_[gene=SRM_02247]_[protein=conserved_hypothetical_protein]_[protein_id=CBH25168.1]_[location=2594284..2595099],2246,M8lcl_FP565814.1_prot_CBH24638.1_1717_[gene=pruA]_[protein=1_pyrroline_5_carboxylate_dehydrogenase]_[protein_id=CBH24638.1]_[location=1949955..1951643],1716,0.7445316227541731,1,2,INFO
M8lcl_FP565814.1_prot_CBH25178.1_2257_[gene=moeB]_[protein=Molybdopterin_biosynthesis_protein_moeB]_[protein_id=CBH25178.1]_[location=2604863..2606080],2256,M8lcl_FP565814.1_prot_CBH24106.1_1185_[gene=cysA]_[protein=thiosulfate_sulfurtransferase]_[protein_id=CBH24106.1]_[location=1360270..1361130],1184,0.7445316227541731,1,2,INFO
